,pval_sim_fdr_bh,spatially_variable
gene_0,0.03928964325003929,1
gene_1,0.03928964325003929,1
gene_2,0.03928964325003929,1
gene_3,0.03928964325003929,1
gene_4,0.03928964325003929,1
gene_5,0.03928964325003929,1
gene_6,0.03928964325003929,1
gene_7,0.03928964325003929,1
gene_8,0.03928964325003929,1
gene_9,0.03928964325003929,1
gene_10,0.03928964325003929,1
gene_11,0.03928964325003929,1
gene_12,0.03928964325003929,1
gene_13,0.03928964325003929,1
gene_14,0.03928964325003929,1
gene_15,0.03928964325003929,1
gene_16,0.03928964325003929,1
gene_17,0.03928964325003929,1
gene_18,0.03928964325003929,1
gene_19,0.03928964325003929,1
gene_20,0.03928964325003929,1
gene_21,0.03928964325003929,1
gene_22,0.03928964325003929,1
gene_23,0.03928964325003929,1
gene_24,0.03928964325003929,1
gene_25,0.03928964325003929,1
gene_26,0.03928964325003929,1
gene_27,0.03928964325003929,1
gene_28,0.03928964325003929,1
gene_29,0.03928964325003929,1
gene_30,0.03928964325003929,1
gene_31,0.03928964325003929,1
gene_32,0.03928964325003929,1
gene_33,0.03928964325003929,1
gene_34,0.03928964325003929,1
gene_35,0.03928964325003929,1
gene_36,0.03928964325003929,1
gene_37,0.03928964325003929,1
gene_38,0.03928964325003929,1
gene_39,0.03928964325003929,1
gene_40,0.03928964325003929,1
gene_41,0.03928964325003929,1
gene_42,0.03928964325003929,1
gene_43,0.03928964325003929,1
gene_44,0.03928964325003929,1
gene_45,0.03928964325003929,1
gene_46,0.03928964325003929,1
gene_47,0.03928964325003929,1
gene_48,0.03928964325003929,1
gene_49,0.03928964325003929,1
gene_50,0.4226032359333494,0
gene_51,0.4448601542181868,0
gene_52,0.06513809275664409,0
gene_53,0.49904183966783777,0
gene_54,0.3829112192987255,0
gene_55,0.15751575157515754,0
gene_56,0.45004500450045004,0
gene_57,0.4167508587593453,0
gene_58,0.11001100110011001,0
gene_59,0.2942601952502943,0
gene_60,0.2419414873818209,0
gene_61,0.25111206772851197,0
gene_62,0.23025558369790466,0
gene_63,0.434048144150908,0
gene_64,0.3492680556399198,0
gene_65,0.15751575157515754,0
gene_66,0.06513809275664409,0
gene_67,0.3618782930924671,0
gene_68,0.45004500450045004,0
gene_69,0.476009139375476,0
gene_70,0.4849464538290564,0
gene_71,0.434048144150908,0
gene_72,0.13027618551328818,0
gene_73,0.47352561343090827,0
gene_74,0.33108406382039474,0
gene_75,0.476009139375476,0
gene_76,0.3424870788965689,0
gene_77,0.26520509193776515,0
gene_78,0.21609303787521608,0
gene_79,0.434048144150908,0
gene_80,0.4226032359333494,0
gene_81,0.19371502367628066,0
gene_82,0.4226032359333494,0
gene_83,0.32146071750032146,0
gene_84,0.06513809275664409,0
gene_85,0.4226032359333494,0
gene_86,0.33108406382039474,0
gene_87,0.434048144150908,0
gene_88,0.4448601542181868,0
gene_89,0.06513809275664409,0
gene_90,0.19371502367628066,0
gene_91,0.1768033946251768,0
gene_92,0.21609303787521608,0
gene_93,0.369864572664163,0
gene_94,0.4395299343018414,0
gene_95,0.46682299808928257,0
gene_96,0.4226032359333494,0
gene_97,0.15751575157515754,0
gene_98,0.1485148514851485,0
gene_99,0.03928964325003929,0
gene_100,0.03928964325003929,0
gene_101,0.46682299808928257,0
gene_102,0.35360678925035355,0
gene_103,0.3618782930924671,0
gene_104,0.23025558369790466,0
gene_105,0.47352561343090827,0
gene_106,0.03928964325003929,0
gene_107,0.2942601952502943,0
gene_108,0.31353135313531355,0
gene_109,0.41470115597947227,0
gene_110,0.35360678925035355,0
gene_111,0.434048144150908,0
gene_112,0.4784091854563608,0
gene_113,0.4226032359333494,0
gene_114,0.30727210652099696,0
gene_115,0.11001100110011001,0
gene_116,0.4395299343018414,0
gene_117,0.1485148514851485,0
gene_118,0.32146071750032146,0
gene_119,0.03928964325003929,0
gene_120,0.48072989117093534,0
gene_121,0.03928964325003929,0
gene_122,0.405992980250406,0
gene_123,0.4167508587593453,0
gene_124,0.03928964325003929,0
gene_125,0.2419414873818209,0
gene_126,0.46682299808928257,0
gene_127,0.2062706270627063,0
gene_128,0.13027618551328818,0
gene_129,0.03928964325003929,0
gene_130,0.33108406382039474,0
gene_131,0.369864572664163,0
gene_132,0.4167508587593453,0
gene_133,0.06513809275664409,0
gene_134,0.4226032359333494,0
gene_135,0.49104100693470154,0
gene_136,0.13027618551328818,0
gene_137,0.13027618551328818,0
gene_138,0.03928964325003929,0
gene_139,0.15751575157515754,0
gene_140,0.46204620462046203,0
gene_141,0.1485148514851485,0
gene_142,0.30727210652099696,0
gene_143,0.25111206772851197,0
gene_144,0.11001100110011001,0
