,pval_sim_fdr_bh,spatially_variable
gene_0,0.038675742574257425,1
gene_1,0.038675742574257425,1
gene_2,0.038675742574257425,1
gene_3,0.038675742574257425,1
gene_4,0.038675742574257425,1
gene_5,0.038675742574257425,1
gene_6,0.038675742574257425,1
gene_7,0.038675742574257425,1
gene_8,0.038675742574257425,1
gene_9,0.038675742574257425,1
gene_10,0.038675742574257425,1
gene_11,0.038675742574257425,1
gene_12,0.038675742574257425,1
gene_13,0.038675742574257425,1
gene_14,0.038675742574257425,1
gene_15,0.038675742574257425,1
gene_16,0.038675742574257425,1
gene_17,0.038675742574257425,1
gene_18,0.038675742574257425,1
gene_19,0.038675742574257425,1
gene_20,0.038675742574257425,1
gene_21,0.038675742574257425,1
gene_22,0.038675742574257425,1
gene_23,0.038675742574257425,1
gene_24,0.038675742574257425,1
gene_25,0.038675742574257425,1
gene_26,0.038675742574257425,1
gene_27,0.038675742574257425,1
gene_28,0.038675742574257425,1
gene_29,0.038675742574257425,1
gene_30,0.038675742574257425,1
gene_31,0.038675742574257425,1
gene_32,0.038675742574257425,1
gene_33,0.038675742574257425,1
gene_34,0.038675742574257425,1
gene_35,0.038675742574257425,1
gene_36,0.038675742574257425,1
gene_37,0.038675742574257425,1
gene_38,0.038675742574257425,1
gene_39,0.038675742574257425,1
gene_40,0.038675742574257425,1
gene_41,0.038675742574257425,1
gene_42,0.038675742574257425,1
gene_43,0.038675742574257425,1
gene_44,0.038675742574257425,1
gene_45,0.038675742574257425,1
gene_46,0.038675742574257425,1
gene_47,0.038675742574257425,1
gene_48,0.038675742574257425,1
gene_49,0.038675742574257425,1
gene_50,0.48880938514019473,0
gene_51,0.3829112192987255,0
gene_52,0.11001100110011001,0
gene_53,0.18506523549551218,0
gene_54,0.43534504204189256,0
gene_55,0.2730052417006406,0
gene_56,0.2730052417006406,0
gene_57,0.48658712025048656,0
gene_58,0.40174174485511377,0
gene_59,0.2942601952502943,0
gene_60,0.2494435490060634,0
gene_61,0.26055237102657636,0
gene_62,0.038675742574257425,0
gene_63,0.49504950495049505,0
gene_64,0.4543932654134979,0
gene_65,0.40174174485511377,0
gene_66,0.30104361787530104,0
gene_67,0.22317805551046907,0
gene_68,0.4188880426504189,0
gene_69,0.37336135848221697,0
gene_70,0.26055237102657636,0
gene_71,0.2730052417006406,0
gene_72,0.5010622519741853,0
gene_73,0.34503450345034503,0
gene_74,0.46483521591595783,0
gene_75,0.2494435490060634,0
gene_76,0.33535611625678696,0
gene_77,0.06781500067815001,0
gene_78,0.34503450345034503,0
gene_79,0.30104361787530104,0
gene_80,0.06781500067815001,0
gene_81,0.34503450345034503,0
gene_82,0.038675742574257425,0
gene_83,0.18506523549551218,0
gene_84,0.06781500067815001,0
gene_85,0.34503450345034503,0
gene_86,0.48880938514019473,0
gene_87,0.37336135848221697,0
gene_88,0.11001100110011001,0
gene_89,0.038675742574257425,0
gene_90,0.46483521591595783,0
gene_91,0.33535611625678696,0
gene_92,0.06781500067815001,0
gene_93,0.5010622519741853,0
gene_94,0.44894195301883133,0
gene_95,0.39012053379250966,0
gene_96,0.31353135313531355,0
gene_97,0.19714360816612633,0
gene_98,0.4821910762504822,0
gene_99,0.46983865053171986,0
gene_100,0.2828854314002829,0
gene_101,0.48190659773941996,0
gene_102,0.44894195301883133,0
gene_103,0.26055237102657636,0
gene_104,0.4188880426504189,0
gene_105,0.369864572664163,0
gene_106,0.2376237623762376,0
gene_107,0.35360678925035355,0
gene_108,0.49504950495049505,0
gene_109,0.42720008041413277,0
gene_110,0.0894667780031015,0
gene_111,0.369864572664163,0
gene_112,0.13027618551328818,0
gene_113,0.47908016608112425,0
gene_114,0.46983865053171986,0
gene_115,0.2942601952502943,0
gene_116,0.37336135848221697,0
gene_117,0.369864572664163,0
gene_118,0.0894667780031015,0
gene_119,0.11001100110011001,0
gene_120,0.4821910762504822,0
gene_121,0.49504950495049505,0
gene_122,0.038675742574257425,0
gene_123,0.038675742574257425,0
gene_124,0.48190659773941996,0
gene_125,0.48190659773941996,0
gene_126,0.48190659773941996,0
gene_127,0.369864572664163,0
gene_128,0.39012053379250966,0
gene_129,0.41040373467398555,0
gene_130,0.3256904637832205,0
gene_131,0.30104361787530104,0
gene_132,0.30104361787530104,0
gene_133,0.1470444074110381,0
gene_134,0.038675742574257425,0
gene_135,0.11001100110011001,0
gene_136,0.16660319878141663,0
gene_137,0.41040373467398555,0
gene_138,0.2376237623762376,0
gene_139,0.48658712025048656,0
gene_140,0.34503450345034503,0
gene_141,0.038675742574257425,0
gene_142,0.39709853338275003,0
gene_143,0.49504950495049505,0
gene_144,0.06781500067815001,0
gene_145,0.34503450345034503,0
gene_146,0.06781500067815001,0
gene_147,0.4543932654134979,0
gene_148,0.31353135313531355,0
gene_149,0.42720008041413277,0
gene_150,0.4543932654134979,0
gene_151,0.48190659773941996,0
gene_152,0.0894667780031015,0
gene_153,0.40174174485511377,0
gene_154,0.26055237102657636,0
gene_155,0.19714360816612633,0
gene_156,0.0894667780031015,0
gene_157,0.2494435490060634,0
gene_158,0.49504950495049505,0
gene_159,0.48190659773941996,0
gene_160,0.2828854314002829,0
gene_161,0.46483521591595783,0
gene_162,0.209766739385803,0
gene_163,0.13027618551328818,0
gene_164,0.4433279148810403,0
gene_165,0.11001100110011001,0
gene_166,0.45968882602545974,0
gene_167,0.0894667780031015,0
gene_168,0.37336135848221697,0
gene_169,0.209766739385803,0
gene_170,0.4821910762504822,0
gene_171,0.038675742574257425,0
gene_172,0.1470444074110381,0
gene_173,0.4433279148810403,0
gene_174,0.49504950495049505,0
gene_175,0.038675742574257425,0
gene_176,0.46983865053171986,0
gene_177,0.06781500067815001,0
gene_178,0.48658712025048656,0
gene_179,0.13027618551328818,0
gene_180,0.34503450345034503,0
gene_181,0.16660319878141663,0
gene_182,0.1470444074110381,0
gene_183,0.34503450345034503,0
gene_184,0.0894667780031015,0
gene_185,0.19714360816612633,0
gene_186,0.39709853338275003,0
gene_187,0.0894667780031015,0
gene_188,0.13027618551328818,0
gene_189,0.22317805551046907,0
gene_190,0.39709853338275003,0
gene_191,0.2376237623762376,0
gene_192,0.22317805551046907,0
gene_193,0.1470444074110381,0
gene_194,0.4821910762504822,0
gene_195,0.038675742574257425,0
gene_196,0.45968882602545974,0
gene_197,0.2494435490060634,0
