,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.4963001520266145,4,3.6017603784793164,0.9858132918378099,-212.8007593433333,-19.4772411442479,48.843692527755586,SE,225,0.0005074651694055852,0.00950603587707566,0.001047372817993164,447.2659202954843,-243.16241605658269,30.361656713249374,3.585458396848651e-08,1.9919213315825837e-07,1
gene_1,0.9854083597984666,4,5.9829737238226635,0.013618308892360693,9.710243334987354,3.734876953810111,1.8628678546263453,SE,225,1.0193680691161674e-06,0.0036823606114541104,0.0016658306121826172,2.2439149388429733,-267.2055377192871,276.9157810542745,0.0,0.0,1
gene_2,0.9610522219677714,4,9.938466421540705,0.03248106351202487,105.67695363105577,12.66248710997399,5.9917478400120086,SE,225,1.1374316880993738e-05,0.006365842099691084,0.0012123584747314453,-189.68950565329385,-190.38905522641068,296.06600885746644,0.0,0.0,1
gene_3,0.6420388130413405,4,2.168265886298247,0.5529883431906998,-253.37193034543864,-2.9955691254597125,3.1347428412042215,SE,225,0.0050835731845606654,0.10882056554096613,0.0012247562408447266,528.4082622996949,-265.63411792243596,12.26218757699732,0.00046222932565653796,0.0023583128860027447,1
gene_4,0.9689305589830485,4,9.938466421540705,0.025700130468811422,6.5891965857092885,-17.291665638098216,11.659161631698836,SE,225,8.198024031251629e-06,0.006985205309192932,0.0016179084777832031,8.486008437399104,-287.12367932289345,293.71287590860277,0.0,0.0,1
gene_5,0.9934937979412096,4,5.9829737238226635,0.006022789673727314,-8.014516053294301,-0.07867063585919928,1.6418252241472797,SE,225,2.329189845116778e-07,0.004093284339701899,0.0016171932220458984,37.693433715406286,-267.4707402100479,259.4562241567536,0.0,0.0,1
gene_6,0.9178212155179649,4,9.938466421540705,0.07176226912031769,-76.8875779193659,-26.19014097977152,24.224716695584366,SE,225,7.586844802982289e-05,0.011303027849618914,0.0014410018920898438,175.43955744754948,-309.434530281066,232.54695236170008,0.0,0.0,1
gene_7,0.6115922312621335,4,5.9829737238226635,0.5840651027134207,-149.2122824934959,-27.443161544303596,46.83746273435523,SE,225,0.0004804167115518039,0.009755852907633747,0.0014519691467285156,320.0889665958095,-220.82193871546713,71.60965622197122,0.0,0.0,1
gene_8,0.8601442102256753,4,9.938466421540705,0.1303177944819357,-117.57180032247004,44.26132272509761,65.34651150366433,SE,225,0.00031761924317125743,0.020316259676274928,0.0014066696166992188,256.80800225375776,-250.46778438473626,132.89598406226622,0.0,0.0,1
gene_9,0.9648826838209934,4,9.938466421540705,0.02917033031422529,67.70063865732621,5.049220787367965,1.4656257476943393,SE,225,9.954825258066218e-06,0.006748550692341165,0.0014069080352783203,-113.73687570583473,-167.71169881743413,235.41233747476033,0.0,0.0,1
gene_10,0.42941545200846903,4,9.938466421540705,1.0649687886951762,-205.41118334659296,-26.717914250919602,20.79770791762545,SE,225,0.0015096606863394168,0.029188741549077434,0.000989675521850586,432.4867683020036,-267.08481261851927,61.6736292719263,4.107825191113079e-15,2.633221276354538e-14,1
gene_11,0.8445437451233135,4,5.9829737238226635,0.1692861241059342,-97.45893661944716,14.114382663406575,13.591691580291354,SE,225,0.0001315137150538538,0.007212330486096505,0.0014057159423828125,216.582274847712,-207.1551071819551,109.69617056250793,0.0,0.0,1
gene_12,0.7556288982176087,4,5.9829737238226635,0.2974244032411636,-73.92695888622345,12.862954901752826,10.883729894346848,SE,225,0.0001974398902709894,0.006043161305648248,0.0014584064483642578,169.51831938126458,-185.57435966666466,111.64740078044122,0.0,0.0,1
gene_13,0.4711540375284029,4,5.9829737238226635,1.032289682211877,-186.3169347216301,-7.478967064047371,3.516310914041838,SE,225,0.0008278574611601241,0.015587970513352785,0.0009965896606445312,394.2982710520779,-235.70861520202925,49.391680480399145,2.0963231150972206e-12,1.3102019469357629e-11,1
gene_14,0.7699504368284925,4,5.9829737238226635,0.27478558980875867,-123.15735807239771,-27.71965483613099,50.08437555529777,SE,225,0.0001560297740817464,0.005119764991106157,0.0014674663543701172,267.9791177536131,-252.29152889058284,129.1341708181851,0.0,0.0,1
gene_15,0.9203573729200002,4,9.938466421540705,0.06935593373549259,-16.08846511166695,7.676075103419892,2.581835464837934,SE,225,3.603031568104781e-05,0.005659492811762456,0.0016331672668457031,53.84133183215158,-290.76817477677076,274.6797096651038,0.0,0.0,1
gene_16,0.765034201591903,4,9.938466421540705,0.24616048645318986,-60.46912003144685,0.25994659728138436,0.291320669263501,SE,225,0.00026176390639862866,0.008379693764034168,0.0016257762908935547,142.60264167171138,-270.4609432213175,209.99182318987067,0.0,0.0,1
gene_17,0.9771027908227596,4,5.9829737238226635,0.021551505251553544,-81.78011104013544,-6.501887647796507,4.4558035404126946,SE,225,3.993812789844885e-06,0.0060613938622660025,0.0016584396362304688,185.22462368908856,-279.74723538799094,197.9671243478555,0.0,0.0,1
gene_18,0.9162932210576163,4,9.938466421540705,0.07321847827013211,-36.78268416550725,-28.788082207178892,28.739169395035024,SE,225,9.618291310337593e-05,0.01389272975469076,0.0014445781707763672,95.22976993983218,-246.9491253351925,210.16644116968524,0.0,0.0,1
gene_19,0.47518597943606433,4,3.6017603784793164,1.0727760486366755,-220.6183734372707,-1.9619023631984316,0.7334930950847006,SE,225,0.0005671326378768539,0.010664129259581247,0.0009925365447998047,462.90114848335907,-246.73230324511024,26.113929807839554,3.218536590576804e-07,1.749204668791741e-06,1
