,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.835781015750951,4,3.6017603784793164,0.1908526160631672,-165.37887862905006,-7.625739689988539,8.954915875276358,SE,225,6.583175509388104e-05,0.003341007116389836,0.002189159393310547,352.4221588669178,-268.56878984246447,103.1899112134144,0.0,0.0,1
gene_1,0.860394257682698,4,9.938466421540705,0.13004699476245019,-21.16288942196421,15.800714927764263,8.577442148476557,SE,225,0.00012812187209887505,0.008216970882670507,0.002135753631591797,63.9901804527461,-232.03420915888802,210.8713197369238,0.0,0.0,1
gene_2,0.887899874665506,4,9.938466421540705,0.10118977845699467,-96.95036347476491,35.30869462496938,42.44530169760044,SE,225,0.00010361775327633449,0.009298973303001442,0.002136707305908203,215.5651285583475,-322.9426663169519,225.99230284218697,0.0,0.0,1
gene_3,0.5137791678353184,4,3.6017603784793164,0.9192302956968473,-176.78875896152715,-10.517998034106677,14.499530738936766,SE,225,0.0006488618483158413,0.012168220527344478,0.0013232231140136719,375.241919531872,-205.86015729210422,29.07139833057707,6.97593032228383e-08,3.633297042856161e-07,1
gene_4,0.9864244843516314,4,5.9829737238226635,0.01265691320322821,-8.524877444115305,-5.656734228625576,3.3461400178707814,SE,225,1.0257262569468443e-06,0.004262940985206457,0.00211334228515625,38.71415649704829,-219.11191490116653,210.58703745705122,0.0,0.0,1
gene_5,0.7477743677541103,4,5.9829737238226635,0.31020868713118077,-105.4544266641171,-5.319142816826401,2.101271384327251,SE,225,0.00014197956269093237,0.004195212179778348,0.0018434524536132812,232.57325493705187,-214.89087150218867,109.43644483807158,0.0,0.0,1
gene_6,0.9871870701317813,4,5.9829737238226635,0.011936700609080827,49.86277824746534,-0.11220601254212174,0.6623486675329873,SE,225,6.593236237688243e-07,0.0030664107860985993,0.0015821456909179688,-78.061154886113,-257.7522979836239,307.61507623108923,0.0,0.0,1
gene_7,0.6179186041855572,4,5.9829737238226635,0.5686694938744263,-160.9108821263632,-10.981433891164425,7.758815227399957,SE,225,0.0003916872021351383,0.008031975303505372,0.0015735626220703125,343.48616586154407,-230.14386514348098,69.23298301711779,1.1102230246251565e-16,5.905441620346577e-16,1
gene_8,0.8461572454270371,4,9.938466421540705,0.14572045259129926,-66.43912479037448,-2.078967694268907,0.6231290724391866,SE,225,0.0001942111574769982,0.010810916993472499,0.002108335494995117,154.54265118956664,-253.04552042585811,186.60639563548364,0.0,0.0,1
gene_9,0.9813264601389733,4,5.9829737238226635,0.01750041931181838,-41.66229083304509,-3.251174365298225,1.9295329933358976,SE,225,1.4689122739594666e-06,0.003294651234800719,0.0052623748779296875,104.98898327490787,-300.3906436333324,258.7283528002873,0.0,0.0,1
gene_10,0.7651943418532772,4,3.6017603784793164,0.29806025309258954,-184.93913730957036,5.859829533429992,5.334277459154307,SE,225,0.00014626304821344034,0.00468593617194752,0.0018436908721923828,391.5426762279584,-257.6449666987454,72.70582938917505,0.0,0.0,1
gene_11,0.9866783521932485,4,5.9829737238226635,0.012417027946053866,-67.16462911519767,10.57541802444115,9.775125781112235,SE,225,1.2144753650804595e-06,0.0052361257209987905,0.0021064281463623047,155.99365983921302,-241.77703683924915,174.61240772405148,0.0,0.0,1
gene_12,0.9812423443688004,4,5.9829737238226635,0.0175807576688341,16.980471412618044,7.434977944522108,4.601863943064614,SE,225,1.7849112313763855e-06,0.003968951097447243,0.002117156982421875,-12.296541216418408,-237.87631014478114,254.8567815573992,0.0,0.0,1
gene_13,0.916966924751311,4,5.9829737238226635,0.08327847481187828,-89.49899506309978,17.682392230844037,21.858336687784856,SE,225,4.172106930025755e-05,0.006108529714480736,0.0018558502197265625,200.66239173501725,-267.57313916164935,178.07414409854957,0.0,0.0,1
gene_14,0.9806576060132012,4,5.9829737238226635,0.018139617905400727,47.545940458885724,-4.971423232587271,2.266865000483793,SE,225,1.3730503684419612e-06,0.002878194279303406,0.0018503665924072266,-73.42747930895376,-328.52292033964466,376.0688607985304,0.0,0.0,1
gene_15,0.8075727756095431,4,5.9829737238226635,0.2191392426378422,-124.71188409964704,12.965704648290005,11.432485722683452,SE,225,0.0001219921416324191,0.0049966944614027115,0.001857757568359375,271.08816980811173,-268.08948318218427,143.37759908253724,0.0,0.0,1
