,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.7258999417880221,4,5.9829737238226635,0.3472703276912837,-199.8068823450597,-7.663408955239649,4.350666206335847,SE,225,0.00040217003467579076,0.010878301686127712,0.0018963813781738281,421.2781662989371,-299.2400294001487,99.43314705508902,0.0,0.0,1
gene_1,0.8039041586504188,4,3.6017603784793164,0.23693617124978444,-67.6643496366193,4.894247965556344,3.639953132512144,SE,225,8.570235984518879e-05,0.00342533950474987,0.0021486282348632812,156.9931008820563,-162.12744497571674,94.46309533909744,0.0,0.0,1
gene_2,0.9283199006243147,4,9.938466421540705,0.06188643700338418,-51.056133501708615,-23.974390477303416,20.491222397326244,SE,225,6.969662627735406e-05,0.013104108611315638,0.0015878677368164062,123.77666861223491,-234.03135743708071,182.9752239353721,0.0,0.0,1
gene_3,0.990068532920778,4,5.9829737238226635,0.009225362926320356,-39.24350365825063,14.301527339808372,16.310421600705066,SE,225,8.196334685373875e-07,0.006269967444999379,0.002193927764892578,100.15140892531895,-275.9568061835366,236.713302525286,0.0,0.0,1
gene_4,0.9723429628350353,4,3.6017603784793164,0.027628253732627322,-17.63753720088505,-4.043647248601922,2.7410774472393813,SE,225,3.3587712699914895e-06,0.0035621567905454927,0.0021469593048095703,56.93947601058778,-220.16458279348865,202.5270455926036,0.0,0.0,1
gene_5,0.95427345290797,4,5.9829737238226635,0.04406876466109988,97.48715109504172,5.76001060865698,2.4819875088351955,SE,225,8.348086580869016e-06,0.003482581297931195,0.0015797615051269531,-173.30990058126577,-167.69513549577212,265.1822865908139,0.0,0.0,1
gene_6,0.9479382543413291,4,3.6017603784793164,0.053346500397749304,-111.67143625699148,31.697403360256303,152.2186315407131,SE,225,1.1703087384859814e-05,0.003862183033266072,0.0018506050109863281,245.00727412280065,-296.7948728976278,185.1234366406363,0.0,0.0,1
gene_7,0.8935074088025379,4,5.9829737238226635,0.10961160757729838,-115.21786496052098,17.758930084171404,21.871065311177784,SE,225,5.603135472844373e-05,0.0054550461400198185,0.001851797103881836,252.10013152985965,-296.77638569503745,181.55852073451646,0.0,0.0,1
gene_8,0.9686009734358658,4,5.9829737238226635,0.029813062718775516,11.399227154427024,-4.852725506120346,2.1703139374063642,SE,225,4.04491650843411e-06,0.003379028116406258,0.002222776412963867,-1.1340527000363672,-260.71811940192924,272.11734655635627,0.0,0.0,1
gene_9,0.9310305825474459,4,5.9829737238226635,0.06812835793422162,-95.16921575477659,-2.7054571383784314,1.2823944671698215,SE,225,2.60247126871032e-05,0.005229753794023523,0.0015926361083984375,212.00283311837086,-294.9575260839483,199.78831032917174,0.0,0.0,1
gene_10,0.950329252615464,4,9.938466421540705,0.04189103963490141,74.99263879289919,12.31200071330223,5.655466102492559,SE,225,3.3292987484957966e-05,0.011956603885486491,0.0021529197692871094,-128.3208759769807,-211.39775806792312,286.3903968608223,0.0,0.0,1
gene_11,0.9880269443636589,4,5.9829737238226635,0.011144780591739421,-25.438817140737626,2.9979538299414004,1.985395066641172,SE,225,6.799736420028702e-07,0.0036091873695394184,0.0021152496337890625,72.54203589029294,-266.5500048733326,241.111187732595,0.0,0.0,1
gene_12,0.8044172268688264,4,16.509033696538385,0.14243791831287916,-84.68476848527291,-29.031085906820827,16.119333770028266,SE,225,0.00062407500956243,0.025027506642820132,0.0021331310272216797,191.0339385793635,-236.25092573151193,151.56615724623902,0.0,0.0,1
gene_13,0.9885217445179088,4,5.9829737238226635,0.010678861912983995,-29.765025939673194,13.914617138285804,15.22953988411715,SE,225,8.41718542934294e-07,0.004851291832682388,0.0021331310272216797,81.19445348816407,-304.2063614660131,274.4413355263399,0.0,0.0,1
gene_14,0.5044787056163935,4,2.168265886298247,0.9742284404220988,-224.20289782836963,-1.1458372672924992,0.5851461359641454,SE,225,0.004340086246986696,0.08130345033310522,0.001318216323852539,470.07019726555694,-230.96296410759666,6.760066279227033,0.009322029796830611,0.046610148984153055,1
gene_15,0.5949164396707289,4,3.6017603784793164,0.6613873835089282,-188.91256059190397,2.877682279236529,1.3752930797521195,SE,225,0.000545349263572448,0.01082428303093662,0.0015981197357177734,399.4895227926256,-230.31158877363328,41.39902818172931,1.2411904837250631e-10,7.052218657528767e-10,1
gene_16,0.7991930622438304,4,3.6017603784793164,0.2440586845537247,-172.78934069068504,-8.173231800111287,10.090988170353002,SE,225,0.00011913703937694938,0.004618785119291947,0.002194643020629883,367.24308299018776,-249.2920027430024,76.50266205231736,0.0,0.0,1
gene_17,0.7830485674267711,4,9.938466421540705,0.22205899218547265,-92.60272437599087,13.847800343120808,6.557134046582062,SE,225,0.0003747575596955245,0.013191948824750053,0.0021407604217529297,206.86985036079943,-233.94548608913118,141.3427617131403,0.0,0.0,1
gene_18,0.95414603493028,4,5.9829737238226635,0.044197464595759926,14.0022326170306,-12.235297916802399,10.739491248524153,SE,225,1.3683378665010519e-05,0.005679510763349198,0.001855611801147461,-6.34006362524352,-198.34256350185757,212.34479611888815,0.0,0.0,1
gene_19,0.9379747247470083,4,9.938466421540705,0.05299954071204128,92.73976827034599,9.871787299194803,3.62591542596012,SE,225,2.7671067139044036e-05,0.006691203575441496,0.002122640609741211,-163.8151349318743,-203.65758177047627,296.3973500408223,0.0,0.0,1
gene_20,0.8735193490489944,4,9.938466421540705,0.11605025640619415,-99.42204080144455,-37.3802827196977,47.07086866954523,SE,225,0.00023814003649950274,0.01771955644990779,0.001886606216430664,220.5084832117068,-232.5746910645277,133.15265026308316,0.0,0.0,1
gene_21,0.8252243890566073,4,5.9829737238226635,0.1947798758810052,-141.98123926504616,-18.9995830745397,24.2913167282804,SE,225,0.00015536622338283379,0.007234938904919128,0.0018656253814697266,305.62688013891,-256.3285872386852,114.34734797363905,0.0,0.0,1
gene_22,0.8245970628588868,4,3.6017603784793164,0.20661523226939332,-144.92027891738954,6.379091660438458,6.291296190165444,SE,225,8.149172921424665e-05,0.0037763540669530295,0.0021390914916992188,311.50495944359676,-240.41416811618518,95.49388919879564,0.0,0.0,1
gene_23,0.8003611119933728,4,9.938466421540705,0.1999188315425945,-23.424600951389294,-10.985564365612658,4.1338778691909255,SE,225,0.0003294526025395638,0.012867959621811045,0.0021233558654785156,68.51360351159627,-176.80344102531035,153.37884007392105,0.0,0.0,1
gene_24,0.5649897955176206,4,5.9829737238226635,0.7080992778704768,-182.93910349150264,-2.14469754323486,0.5704685914447718,SE,225,0.0006899923815236531,0.013275796036579713,0.0016684532165527344,387.54260859182295,-232.5440833037207,49.60497981221806,1.8803847368076276e-12,1.1192766290521592e-11,1
gene_25,0.8419194372843114,4,9.938466421540705,0.15048821076123536,-101.24891068965655,-31.238171890609845,32.5311631873282,SE,225,0.00024297671949989263,0.013011222664953295,0.002115488052368164,224.1622229881308,-250.74676615482824,149.49785546517168,0.0,0.0,1
gene_26,0.8069572159153833,4,9.938466421540705,0.19173332532822582,-88.97377329104029,-11.113468472235493,4.448026284620687,SE,225,0.0003211282103703958,0.013098540051928504,0.0022017955780029297,199.61194819089826,-258.45347801285095,169.47970472181066,0.0,0.0,1
gene_27,0.9474963697124656,4,3.6017603784793164,0.05382438006024046,-86.97947972809843,13.873570214220988,29.44542716602195,SE,225,1.2297059635259705e-05,0.0039971614418422095,0.0018799304962158203,195.62336106501454,-258.7684203560242,171.78894062792577,0.0,0.0,1
gene_28,0.8852754182332179,4,9.938466421540705,0.1038658117319032,-48.6462395544452,-9.725164119305418,3.700669994704625,SE,225,0.00015159375554648673,0.013118326480118464,0.002116680145263672,118.95688071770809,-179.266844840168,130.6206052857228,0.0,0.0,1
gene_29,0.9059179549568587,4,9.938466421540705,0.08323623416381468,-68.11490057698512,-4.094801467683116,1.3549014352421684,SE,225,6.545849180067376e-05,0.007788470683506782,0.002124309539794922,157.89420276278793,-306.3093592427677,238.19445866578258,0.0,0.0,1
gene_30,0.34094566778159774,4,9.938466421540705,1.5492823893605698,-184.7536382658867,-15.931690134991838,7.205873799782278,SE,225,0.0020193626438982245,0.04481891526218031,0.0015823841094970703,391.1716781405911,-204.45256737806028,19.698929112173573,9.065215096804025e-06,4.7214661962520964e-05,1
gene_31,0.47625014362402096,4,3.6017603784793164,1.0682085633206821,-216.03092019828532,-12.362751333983548,19.583426739126796,SE,225,0.0005341341136006386,0.010040364043290964,0.0013263225555419922,453.7262420053883,-239.9841289494252,23.953208751139897,9.8705645268371e-07,5.2503002802325e-06,1
gene_32,0.5035969434120539,4,5.9829737238226635,0.9065393750031692,-193.01899014242073,1.6722685687303274,0.4254674771792389,SE,225,0.0005332947280683841,0.00998983806751193,0.0015997886657714844,407.70238189365915,-244.59411152031086,51.57512137789013,6.891154313848347e-13,4.20192336210265e-12,1
gene_33,0.4409060807470545,4,16.509033696538385,0.7428738336007188,-208.33644627842372,-3.9805738479634725,0.692336620612688,SE,225,0.0026448623176760547,0.0506503353132843,0.0015933513641357422,438.3372941656651,-263.7009130188315,55.36446674040778,1.0014211682118912e-13,6.25888230132432e-13,1
gene_34,0.9750944870920544,4,16.509033696538385,0.014963223744010982,146.33695126086639,-0.3323977801586944,0.689579905252634,SE,225,1.0289861924366182e-05,0.013308071044031781,0.0027158260345458984,-271.0095009129151,-204.1560534148501,350.4930046757165,0.0,0.0,1
gene_35,0.9799702894197012,4,9.938466421540705,0.016381599595852333,64.70269352058997,-9.837492271119968,4.410981479864977,SE,225,1.008214221759943e-05,0.01976408245582646,0.0018613338470458984,-107.74098543236227,-148.68399467049892,213.3866881910889,0.0,0.0,1
gene_36,0.9882302464915558,4,5.9829737238226635,0.010953288737493048,1.6791932408271748,-8.830048479412865,6.621153820941917,SE,225,6.938044720129768e-07,0.0038077297097575758,0.0021314620971679688,18.30601512716333,-326.72727331704255,328.40646655786975,0.0,0.0,1
gene_37,0.8383096131369326,4,3.6017603784793164,0.18734711588085481,-118.21995828259327,-43.03350465740259,271.70849758387374,SE,225,7.80693021153764e-05,0.004049264253009119,0.0018591880798339844,258.1043181740042,-221.74626764644242,103.52630936384915,0.0,0.0,1
gene_38,0.5102608513132987,4,5.9829737238226635,0.8826893432187638,-195.5170579035935,-23.752094214770253,34.02711240972877,SE,225,0.0006085241175255449,0.011405684516682772,0.0015888214111328125,412.6985174160047,-235.2567804208893,39.7397225172958,2.901634488239324e-10,1.6120191601329579e-09,1
gene_39,0.9639344214220232,4,5.9829737238226635,0.034409687260604886,-11.003382005358475,6.360650481823532,3.3991115870129103,SE,225,4.987459154583579e-06,0.0032178675995616,0.002188444137573242,43.671165619534634,-234.32060513460348,223.317223129245,0.0,0.0,1
gene_40,0.8911521712686116,4,9.938466421540705,0.09789543539736152,-94.6665823371861,33.379982885472074,38.09423911379137,SE,225,0.00017516685614323783,0.016469856950126857,0.0015823841094970703,210.99756628318988,-283.79674778002067,189.13016544283457,0.0,0.0,1
gene_41,0.6039687762364231,4,3.6017603784793164,0.6369160580395293,-217.01655588396187,-5.540517605059794,4.492498568296178,SE,225,0.00038480618967825283,0.007729165386931168,0.0015671253204345703,455.6975133767414,-261.9297447621486,44.9131888781867,2.059663550824098e-11,1.1974788086186615e-10,1
gene_42,0.9542406915901486,4,5.9829737238226635,0.04410185230926659,19.786705812437447,-6.455055207493223,3.2572411545447255,SE,225,9.515177031309735e-06,0.003964292886551341,0.0021271705627441406,-17.909010016057213,-204.87941111839302,224.66611693083047,0.0,0.0,1
gene_43,0.9376164161486302,4,9.938466421540705,0.05332607999398511,21.965399574767503,25.05915660625941,22.091076768943392,SE,225,2.600566457429458e-05,0.006225199359125682,0.002134084701538086,-22.266397540717325,-264.27171089312696,286.23711046789447,0.0,0.0,1
gene_44,0.9440973172575812,4,9.938466421540705,0.04745810884089223,7.78353359295113,-9.149440140632047,3.5367754540624814,SE,225,2.3887925932607206e-05,0.006941800598235597,0.002199411392211914,6.09733442291542,-217.1321498687936,224.91568346174472,0.0,0.0,1
gene_45,0.5359916602429876,4,3.6017603784793164,0.8408819146227833,-220.86690355954107,-2.187657632840079,0.9202260617921951,SE,225,0.0004211136287589754,0.007952539221975419,0.0015799999237060547,463.3982087278998,-256.8544272151076,35.98752365556652,1.985850039964987e-09,1.0792663260679278e-08,1
gene_46,0.8832039782495607,4,9.938466421540705,0.10598919052070956,-118.0944370865792,-1.77567180326344,1.1076005429588334,SE,225,0.00013650612825951786,0.011486625363997504,0.001976490020751953,257.8532757819761,-312.8718175879405,194.77738050136128,0.0,0.0,1
gene_47,0.9865644183499194,4,5.9829737238226635,0.012524671247805033,-42.44461097609417,-10.679074671598357,9.562139781510293,SE,225,8.33044531368488e-07,0.0035326121726204163,0.0016951560974121094,106.55362356100602,-353.6346204254137,311.1900094493195,0.0,0.0,1
gene_48,0.39187385358614063,4,3.6017603784793164,1.5073518788747597,-227.72222676817495,-18.080150745996818,39.1516040456046,SE,225,0.0009774220978060097,0.019747859690733213,0.0015878677368164062,477.1088551451676,-241.88265172204444,14.160424953869494,0.00016786436334226273,0.0008564508333788915,1
gene_49,0.9765400576090838,4,5.9829737238226635,0.022093890092626613,-10.328925666676156,-3.2273558536957045,1.506292329495319,SE,225,3.449802905886388e-06,0.004999019411935727,0.0021827220916748047,42.322252942169996,-223.329092563205,213.00016689652884,0.0,0.0,1
gene_50,0.03710303263889199,4,5.9829737238226635,23.86743349871238,-177.8567306120015,-11.17433912798461,2.982543570701089,SE,225,0.0019058495082695294,1.1666845718253758,0.005567073822021484,377.3778628328207,-178.53613084779624,0.6794002357947306,0.4097933272750378,0.973369378165832,0
gene_51,0.055076263145412585,4,2.168265886298247,17.016632230520386,-158.35479042433042,-3.2326708947769043,0.5403203196498373,SE,225,0.11087165305960052,33.08527756015369,0.0021011829376220703,338.3739824574785,-158.40708613154897,0.052295707218547705,0.8191156609818939,0.973369378165832,0
gene_52,0.08584159438371207,4,2.168265886298247,10.562458164223454,-163.12425137585967,-3.8799132148754274,1.14787691636912,SE,225,0.04474471986413339,6.196204889696611,0.004454612731933594,347.912904360537,-163.33132916285413,0.20707778699446067,0.6490675099024732,0.973369378165832,0
gene_53,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-167.47761954547968,-7.869360209234499,1.2817547839591107e-07,SE,225,0.34652258203828273,5.918598389974548e+16,0.0016217231750488281,356.61964069977705,-167.47873395599973,0.0011144105200457943,0.9733693353734532,0.973369378165832,0
