,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.8710987365769334,4,9.938466421540705,0.11859990245951028,24.361877233245906,23.974799503864762,19.27564969887349,SE,225,0.00015375659328383177,0.011115147957895049,0.0022110939025878906,-27.05935285767413,-154.17173355454514,178.53361078779105,0.0,0.0,1
gene_1,0.980612009720782,4,5.9829737238226635,0.01818322430517385,-16.312098650870183,-9.508560080270295,7.298797212065458,SE,225,3.497068488679835e-06,0.007297490527774071,0.002249002456665039,54.28859891055805,-227.3221131097605,211.0100144588903,0.0,0.0,1
gene_2,0.9834391892104639,4,5.9829737238226635,0.015487074781204762,-32.38873713073929,13.860989903593552,14.768168197094663,SE,225,2.2091493526987234e-06,0.006245587241193174,0.002173900604248047,86.44187587029626,-277.3052691895705,244.9165320588312,0.0,0.0,1
gene_3,0.8487521743698241,4,9.938466421540705,0.14282452276313967,-84.12130792417753,17.014409321821745,10.06093449813925,SE,225,0.00025254691288786364,0.014406378634819684,0.001935720443725586,189.90701745717274,-224.39398128915101,140.27267336497349,0.0,0.0,1
gene_4,0.4233512266033192,4,9.938466421540705,1.0917044780660266,-163.66920537324768,10.587143807948996,3.4045437195446904,SE,225,0.0017733837703585616,0.034486106658747795,0.0013098716735839844,349.00281235531304,-217.30548990033492,53.63628452708724,2.412514632510465e-13,1.3707469502900371e-12,1
gene_5,0.6083461106714042,4,5.9829737238226635,0.5920890351681888,-179.85968349328868,7.484050266619613,3.7878905165135914,SE,225,0.0004941779419872082,0.009987553497795941,0.0016493797302246094,381.38376859539505,-253.52540169123674,73.66571819794805,0.0,0.0,1
gene_6,0.7579787560974546,4,5.9829737238226635,0.2936511903029237,-168.13673123084533,-6.356167241050881,3.1187913360974786,SE,225,0.0003066669360675786,0.009489494472475886,0.001569986343383789,357.93786407050834,-255.52653756671927,87.38980633587394,0.0,0.0,1
gene_7,0.7169003037120713,4,3.6017603784793164,0.3835728832223008,-194.15690010999174,-25.25213325952305,90.39857254967055,SE,225,0.00016764193610402316,0.004389302391213126,0.001924753189086914,409.97820182880116,-266.2894568364231,72.13255672643135,0.0,0.0,1
gene_8,0.6642651522958071,4,16.509033696538385,0.2960951764393558,-149.4568068039937,-41.54012705257419,30.53030637602912,SE,225,0.0017603796433503646,0.03954684134648725,0.0018849372863769531,320.57801521680506,-280.67057006236604,131.21376325837235,0.0,0.0,1
gene_9,0.744255413778531,4,5.9829737238226635,0.31602377552416794,-101.37587119198683,10.945645811589237,7.9650245925411935,SE,225,0.00019088390272332492,0.005555392822926488,0.0018389225006103516,224.41614399279135,-218.2328452629315,116.85697407094467,0.0,0.0,1
