,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.7765685232689088,4,3.6017603784793164,0.2794678350589846,-193.1547117837868,-1.8513651839949863,0.950695459938075,SE,225,0.00016009650837738704,0.005438486308903022,0.001987934112548828,407.9738251763913,-260.3988352113469,67.24412342756011,2.220446049250313e-16,1.3877787807814457e-15,1
gene_1,0.9288832721924886,4,5.9829737238226635,0.07041187909350431,-113.94218304223352,15.67697581688921,17.662894564171594,SE,225,3.800113412199148e-05,0.00724259150162879,0.001913309097290039,249.54876769328473,-289.29354293645383,175.3513598942203,0.0,0.0,1
gene_2,0.851404004553361,4,9.938466421540705,0.13988332882180102,-64.13802773288185,-26.12736817385597,22.88534120344518,SE,225,0.00025305693729370845,0.014809719412489028,0.0021593570709228516,149.9404570745814,-232.3719959300296,168.23396819714776,0.0,0.0,1
gene_3,0.9896485040385201,4,5.9829737238226635,0.00961960977910281,61.39679586354606,5.070471318515962,2.513221200744039,SE,225,3.7390776844004415e-07,0.0026374442191953664,0.0016446113586425781,-101.12919011827444,-254.95302867329963,316.3498245368457,0.0,0.0,1
gene_4,0.5541738390835563,4,3.6017603784793164,0.7814240742616118,-204.36876680797303,-5.302041442262908,3.9810141120298836,SE,225,0.00037972943804057645,0.007246139968504278,0.0015840530395507812,430.40193522476375,-242.34362262585802,37.974855817884986,7.166225390875525e-10,3.98123632826418e-09,1
gene_5,0.9889104039384395,4,5.9829737238226635,0.010313215483770748,-31.96427757705365,-2.9911135562450704,2.130389568334022,SE,225,6.76120886852272e-07,0.004168114433403538,0.001580953598022461,85.59295676292498,-343.45491504307495,311.4906374660213,0.0,0.0,1
gene_6,0.9241074576134664,4,5.9829737238226635,0.07552868744175882,99.88252327041297,4.820896527574195,1.7101425657366205,SE,225,1.879772479437087e-05,0.003204822408186202,0.001861572265625,-178.10064493200827,-144.28010057583646,244.16262384624943,0.0,0.0,1
gene_7,0.9906316140041875,4,5.9829737238226635,0.00869736914550681,5.484946303800257,9.15062118217899,7.169185198748469,SE,225,5.373290771077419e-07,0.004608650069545723,0.002160787582397461,10.694509001217167,-264.0551265244844,269.5400728282847,0.0,0.0,1
gene_8,0.8939703429797811,4,9.938466421540705,0.09506021377941423,-90.22210880186304,-24.078534827886042,20.25539643826927,SE,225,9.265958757233337e-05,0.009084061576842464,0.0021359920501708984,202.10861921254377,-267.44845022584053,177.2263414239775,0.0,0.0,1
gene_9,0.8477120169457594,4,9.938466421540705,0.1439832050697904,-94.42759101592824,-39.72529259407308,52.321273771013836,SE,225,0.00048328905619160717,0.02729803969960332,0.0018532276153564453,210.51958364067417,-205.365578276328,110.93798726039975,0.0,0.0,1
