,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.9343419715999317,4,0.9340906222436361,0.07015000484067892,-2025.462133905855,-13.154457804961798,33.16263363100848,SE,2500,4.12008576768689e-07,9.01829172544457e-05,0.005918979644775391,4082.220451855135,-3450.1692228819948,1424.7070889761399,0.0,0.0,1
gene_1,0.784409563348877,4,3.2600707663430897,0.2683484085750232,-1582.1448513127925,-2.175756933127622,0.6794765011433301,SE,2500,6.1765905072514475e-06,0.0002191037099101208,0.0032501220703125,3195.58588666901,-3665.7718979197493,2083.627046606957,0.0,0.0,1
gene_2,0.7731890709382647,4,3.2600707663430897,0.28641165229150106,-1001.4413727711055,-16.73281039770947,5.666633981706951,SE,2500,6.896997537803136e-06,0.00023013291512659353,0.0036516189575195312,2034.1789295856363,-3127.579098149002,2126.1377253778965,0.0,0.0,1
gene_3,0.9523204935289888,4,6.090403061383408,0.046279031529137794,-191.43759219640287,4.681848512059989,1.3720363808061709,SE,2500,1.4870188820389218e-06,0.0005750119483351034,0.003681659698486328,414.1713684362309,-3333.1370127180635,3141.6994205216606,0.0,0.0,1
gene_4,0.9483015921140315,4,0.9340906222436361,0.05442224023549535,-2396.818333024512,7.977354804828336,12.839292263468893,SE,2500,4.2935867722547625e-07,0.0001434865747396197,0.005258083343505859,4824.932850092449,-3570.3039446679513,1173.4856116434394,0.0,0.0,1
gene_5,0.9603175446167215,4,6.090403061383408,0.03819612572433165,-919.9343675924374,-55.22805171899046,24.996281423351814,SE,2500,1.1164965554511259e-06,0.000603717719078108,0.0032787322998046875,1871.1649192283,-4163.18803552526,3243.2536679328223,0.0,0.0,1
gene_6,0.77293542545495,4,6.090403061383408,0.2715450006241845,-176.30686244641174,-6.635551596562121,0.5243562341525445,SE,2500,2.503727535012814e-05,0.000834314284467403,0.003704547882080078,383.90990893624866,-2146.9148257905345,1970.6079633441227,0.0,0.0,1
gene_7,0.9722336374804449,4,6.090403061383408,0.026398787956013914,-46.05616175978594,-3.0964334995883136,1.9119077661895754,SE,2500,5.730042166567952e-07,0.0006031926852819017,0.004080533981323242,123.40850756299704,-3249.711989582146,3203.65582782236,0.0,0.0,1
gene_8,0.8255020027043337,4,1.7450505811270067,0.20993667019419004,-1618.9556519072848,-2.915821565835007,1.0310098979764215,SE,2500,1.0317549408913195e-06,4.81499751332469e-05,0.002871274948120117,3269.2074878579947,-3562.7787755834333,1943.8231236761485,0.0,0.0,1
gene_9,0.8249674167533535,4,6.090403061383408,0.19611813177151385,-755.1989510263011,-22.940403608730968,4.159750792638272,SE,2500,1.5049405020456624e-05,0.000699404189889309,0.0032682418823242188,1541.6940860960274,-3284.1728631003243,2528.9739120740232,0.0,0.0,1
