,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.9627557829923893,4,6.090403061383408,0.0357584226561348,-489.26214520397025,-0.909625049577868,1.9724841874633516,SE,2500,9.314507185280078e-07,0.0005662026514479516,0.004006862640380859,1009.8204744513656,-3491.292232186979,3002.030086983009,0.0,0.0,1
gene_1,0.9115544058154328,4,0.9340906222436361,0.09685885605523487,-1595.8269926832522,-6.397314795435823,8.036518945031945,SE,2500,5.659926276844101e-07,7.45732048862984e-05,0.003321409225463867,3222.9501694099295,-2923.7414753039784,1327.9144826207262,0.0,0.0,1
gene_2,0.8617140395752568,4,6.090403061383408,0.1483373657686893,-703.7629143251681,5.235835920912888,0.7924653392204667,SE,2500,1.2361429884724681e-05,0.0008040453131003292,0.003270387649536133,1438.8220126937615,-3531.280590499692,2827.5176761745242,0.0,0.0,1
gene_3,0.9564781952806118,4,6.090403061383408,0.042059825149328524,-283.2300155674411,-0.2699757226747648,1.4292882331471257,SE,2500,1.2287632037869618e-06,0.0005609065823019969,0.0032761096954345703,597.7562151783073,-4042.7674495844553,3759.537434017014,0.0,0.0,1
gene_4,0.79381092924005,4,3.2600707663430897,0.25360684963358243,-1015.3177092710634,-56.80837095883877,61.87283149449185,SE,2500,4.621574255343841e-06,0.00017327130007929658,0.0032651424407958984,2061.931602585552,-3242.8261674284986,2227.508458157435,0.0,0.0,1
gene_5,0.9762050856154997,4,6.090403061383408,0.022530909418421067,-325.40367389267703,-10.659036229827693,3.5211989801031027,SE,2500,5.036512425420743e-07,0.0007103915076071492,0.004056453704833984,682.1035318287792,-3612.7009148791008,3287.2972409864237,0.0,0.0,1
gene_6,0.9271782099208922,4,6.090403061383408,0.0725995242528559,-698.2418933648628,-2.2221160958049855,1.2182665448094843,SE,2500,4.84359625987108e-06,0.000886269844324486,0.003285646438598633,1427.7799707731508,-3258.2076915331345,2559.9657981682717,0.0,0.0,1
gene_7,0.8878285304237434,4,11.377976770644345,0.09883991934543963,-888.7083003973221,9.42543373817958,1.3931072010013346,SE,2500,4.764235368844952e-05,0.0042712828149139995,0.003263235092163086,1808.7127848380694,-3186.2298226096623,2297.52152221234,0.0,0.0,1
gene_8,0.9719600120554295,4,6.090403061383408,0.0266664415315962,-831.5775931079561,4.333468975294046,3.55715776064585,SE,2500,8.108106501045698e-07,0.0008378789527105105,0.0032491683959960938,1694.4513702593374,-3401.0184921122627,2569.4408990043066,0.0,0.0,1
gene_9,0.7844196894826301,4,6.090403061383408,0.2540365743931572,-727.3416268872606,-18.94913795353172,2.855332491003276,SE,2500,2.1033511457283972e-05,0.0007461698524839389,0.0032601356506347656,1485.9794378179465,-2994.5314722525823,2267.1898453653216,0.0,0.0,1
gene_10,0.856059507596628,4,1.7450505811270067,0.1669917507348947,-1444.3565203110065,6.884375847400315,3.3143617105193415,SE,2500,1.526991425462606e-06,9.36139815289541e-05,0.0028679370880126953,2920.009224665438,-3043.7016458742028,1599.3451255631962,0.0,0.0,1
gene_11,0.819601246246325,4,1.7450505811270067,0.21859836620800085,-1783.3458105220352,-4.287338106834867,1.659596284764489,SE,2500,1.4706669412000302e-06,6.56112865542055e-05,0.002855539321899414,3597.9878050874954,-3452.0152930136683,1668.669482491633,0.0,0.0,1
gene_12,0.6792427509483318,4,11.377976770644345,0.3694286199552298,-741.6315199609796,1.5984599564296624,0.279556949876223,SE,2500,0.0001805903135002043,0.004212661139626845,0.0032417774200439453,1514.5592239653845,-2707.033467506406,1965.4019475454263,0.0,0.0,1
gene_13,0.9037567846681219,4,6.090403061383408,0.09843605355516565,465.00949719180517,-4.371852812524627,0.4850589076712632,SE,2500,5.616140848174387e-06,0.0006438455406466392,0.003670930862426758,-898.7228103401852,-2581.441544074624,3046.451041266429,0.0,0.0,1
gene_14,0.8487161899871253,4,6.090403061383408,0.16476524465028317,-1066.0286056767027,-21.472117860828615,3.967504687521958,SE,2500,2.33726041523539e-05,0.0013328179832122029,0.0032682418823242188,2163.3533953968304,-4118.312682033853,3052.2840763571503,0.0,0.0,1
gene_15,0.9600096661911823,4,6.090403061383408,0.038504817051961376,-788.3817430839094,-27.41766078722399,7.845037694471622,SE,2500,1.2732136150528592e-06,0.0006787346094898078,0.003264188766479492,1608.059670211244,-3738.837133225329,2950.4553901414197,0.0,0.0,1
gene_16,0.9339804329718725,4,0.9340906222436361,0.07056358223791455,-2062.754529870981,-22.433946749074636,95.3742641032117,SE,2500,3.80475129881159e-07,8.248755199159742e-05,0.005608797073364258,4156.805243785388,-3516.528002633376,1453.7734727623952,0.0,0.0,1
gene_17,0.9106315981149857,4,6.090403061383408,0.09071454295272215,-77.12989591774931,-6.447339497066093,0.8792151958146005,SE,2500,6.061591906606532e-06,0.0007850201821847373,0.0036971569061279297,185.5559758789238,-2753.7713189772194,2676.64142305947,0.0,0.0,1
gene_18,0.9351602259130698,4,11.377976770644345,0.05424185525834991,-282.5261839946843,-8.235884958713921,1.4566856076480645,SE,2500,2.3378290754192175e-05,0.005230384411064048,0.0032422542572021484,596.3485520327937,-3448.195367181712,3165.6691831870276,0.0,0.0,1
gene_19,0.9404743630155721,4,0.9340906222436361,0.0631833743925176,-2257.513819563256,-2.812155686434904,2.1950352306423766,SE,2500,4.1297048250074843e-07,0.000107365399738463,0.00561213493347168,4546.323823169938,-3651.349222000971,1393.835402437715,0.0,0.0,1
gene_20,0.8538903370075601,4,1.7450505811270067,0.16993891024730623,-1892.7381144857034,-0.29933266419856874,0.7902480416944444,SE,2500,1.2655065119754304e-06,7.590331488552254e-05,0.002863645553588867,3816.7724130148317,-3632.5313434357495,1739.7932289500461,0.0,0.0,1
gene_21,0.6153928186212471,4,3.2600707663430897,0.6102072692868721,-1854.723746102488,8.299796730920935,1.6255536957041623,SE,2500,1.3466149037156136e-05,0.00027504482171888906,0.0029938220977783203,3740.743676248401,-3345.009676372729,1490.285930270241,0.0,0.0,1
gene_22,0.8847850792068747,4,0.9340906222436361,0.12999201073259117,-2079.167760026212,-16.008946174876893,48.186349920731516,SE,2500,6.799760812503717e-07,5.845050690280945e-05,0.002872943878173828,4189.631704095849,-3219.0891595382577,1139.9213995120458,0.0,0.0,1
gene_23,0.8349847000029728,4,3.2600707663430897,0.1929559199450126,-1137.1207134596114,-28.76318348046026,16.42022284648367,SE,2500,2.3784086602222594e-06,0.00011989281189331398,0.00327301025390625,2305.5376109626477,-3969.256910077496,2832.1361966178847,0.0,0.0,1
gene_24,0.7987368489664152,4,1.7450505811270067,0.2502514116790197,-1566.3795142697247,-11.088419991654607,7.54541101800408,SE,2500,1.1903330837706711e-06,4.601436597984926e-05,0.0028760433197021484,3164.0552125828744,-3366.2900425549487,1799.910528285224,0.0,0.0,1
gene_25,0.8834793936720379,4,1.7450505811270067,0.13098522192760212,-2411.937198685937,-4.75200276277284,2.7601177674255712,SE,2500,1.2495074065618122e-06,0.00010553093788250938,0.0024454593658447266,4855.170581415299,-4073.1260032549803,1661.1888045690434,0.0,0.0,1
gene_26,0.9377969995560747,4,0.9340906222436361,0.06621375555557378,-2569.842031556596,16.529345081606152,52.39732474116419,SE,2500,6.042774111874078e-07,0.00014538919242956173,0.005594730377197266,5170.980247156617,-3598.767351167995,1028.9253196113991,0.0,0.0,1
gene_27,0.8136278215002546,4,1.7450505811270067,0.22749469827044835,-2287.8434159947446,9.866933448345566,6.495052798119385,SE,2500,2.0529583979186134e-06,8.769447908988875e-05,0.002876758575439453,4606.983016032915,-3636.804319212025,1348.9609032172802,0.0,0.0,1
gene_28,0.8909079650677683,4,11.377976770644345,0.09579421233961787,337.5564936179644,8.618390507767193,0.6613684601356316,SE,2500,3.2173216489150945e-05,0.003014302778210883,0.003675222396850586,-643.8168031925037,-3130.89006826402,3468.4465618819845,0.0,0.0,1
gene_29,0.9623421577458535,4,6.090403061383408,0.0361710870826182,-801.6526304637619,-8.34034716321613,3.0086380786986435,SE,2500,1.0184944011654717e-06,0.0006065940408206538,0.0032219886779785156,1634.601444970949,-3112.2604472192597,2310.607816755498,0.0,0.0,1
gene_30,0.9320774761904397,4,0.9340906222436361,0.07274573354207706,-2675.31724880671,-41.99255395779204,332.91483329520554,SE,2500,5.520451393347877e-07,0.00011391528274650169,0.004830360412597656,5381.930681656845,-3711.531932010952,1036.2146832042422,0.0,0.0,1
gene_31,0.9597736567327002,4,6.090403061383408,0.03874158375019526,-956.3705158831972,-18.174121013332204,5.071125023947346,SE,2500,1.3308435198350568e-06,0.0007018184816558596,0.0032548904418945312,1944.0372158098196,-3822.482928998114,2866.1124131149168,0.0,0.0,1
gene_32,0.9454749866699651,4,0.9340906222436361,0.05756936814043128,-1970.7784707030391,-30.00566384072237,170.59807874874653,SE,2500,4.5153742220280933e-07,0.00013718303619843138,0.005578756332397461,3972.8531254495033,-3222.5720090780933,1251.7935383750541,0.0,0.0,1
gene_33,0.9138457179006044,4,0.9340906222436361,0.0941130206777085,-2548.177691526395,-6.053539375459841,7.6677750911407285,SE,2500,7.221462543767164e-07,9.93969716186758e-05,0.0028443336486816406,5127.651567096215,-3548.556861726897,1000.3791702005019,0.0,0.0,1
gene_34,0.8674474074963047,4,6.090403061383408,0.14124748174859258,-261.17013736952254,-1.4245442735371325,0.4549453524149253,SE,2500,1.0431985029305654e-05,0.0007229352844912355,0.003634929656982422,553.6364587824702,-3268.154537422888,3006.984400053366,0.0,0.0,1
gene_35,0.9661449499041271,4,6.090403061383408,0.03239043745531208,-307.58019048763117,-1.949709351447786,1.8962551093254605,SE,2500,9.046542356863309e-07,0.0006565225294826734,0.0032186508178710938,646.4565650186875,-3383.765872707023,3076.1856822193918,0.0,0.0,1
gene_36,0.7774950395482862,4,1.7450505811270067,0.2842222410001668,-1131.956225560491,11.253430307349491,7.571765507608937,SE,2500,1.6436494024370098e-06,5.611402107238883e-05,0.002850055694580078,2295.208635164407,-2777.9362628956233,1645.9800373351322,0.0,0.0,1
gene_37,0.748461197321209,4,1.7450505811270067,0.3337733734572448,-1618.96450697466,10.568431129407644,6.770966369019501,SE,2500,2.331628338470775e-06,6.910214577418685e-05,0.0028264522552490234,3269.225197992745,-3042.788940650108,1423.824433675448,0.0,0.0,1
gene_38,0.9398513514554497,4,0.9340906222436361,0.06388699038130141,-2231.7320859489637,10.196512147239291,20.295714620548434,SE,2500,4.5431516140279675e-07,0.00011596371823598939,0.005690097808837891,4494.760355941353,-3467.7758428301872,1236.0437568812235,0.0,0.0,1
gene_39,0.8654479453157385,4,1.7450505811270067,0.1544064263980646,-2113.4832853486955,6.806801511420496,3.706420932989965,SE,2500,1.4724595861928931e-06,9.977096585081949e-05,0.0028314590454101562,4258.2627547408165,-3763.4229420628417,1649.9396567141462,0.0,0.0,1
gene_40,0.9160098677523077,4,6.090403061383408,0.08475469274572844,-349.64819927723056,0.9575979149605996,0.778252107768436,SE,2500,3.870134360144134e-06,0.0005558459392792638,0.003893613815307617,730.5925825978862,-3447.701928007087,3098.0537287298566,0.0,0.0,1
gene_41,0.8193015450723339,4,1.7450505811270067,0.21904162570474894,-1143.8585778996187,6.146752707217169,2.5433126669005732,SE,2500,1.2109016353939387e-06,5.390196360484274e-05,0.002843141555786133,2319.0133398426624,-3081.9515379867735,1938.0929600871548,0.0,0.0,1
gene_42,0.7986636612794639,4,6.090403061383408,0.23302036750963787,-270.6962535337723,-0.881452407398114,0.2797335525370836,SE,2500,1.764767009279323e-05,0.0006818851379551364,0.003620147705078125,572.6886911109697,-2741.175638338281,2470.4793848045083,0.0,0.0,1
gene_43,0.822812386603178,4,1.7450505811270067,0.2138693386316196,-1691.9631655904561,-17.28407337803387,17.86215270254332,SE,2500,2.175656584772507e-06,9.944432286832224e-05,0.0028536319732666016,3415.2225152243373,-2881.1863278698042,1189.2231622793481,0.0,0.0,1
gene_44,0.8669071360186236,4,3.2600707663430897,0.14989757413209684,-1120.4490210327117,8.53762572338602,2.0950081645263006,SE,2500,3.5725195036903524e-06,0.0002460638544452411,0.003223419189453125,2272.1942261088484,-3948.2660055666192,2827.8169845339075,0.0,0.0,1
gene_45,0.6385876287691828,4,1.7450505811270067,0.5620804789898124,-1936.5135640440717,-36.20310894577161,73.95691270516038,SE,2500,3.1732822491829054e-06,6.747282425917915e-05,0.0028433799743652344,3904.3233121315684,-2955.9160704047076,1019.4025063606359,0.0,0.0,1
gene_46,0.8157210025223038,4,1.7450505811270067,0.22436245602686902,-2110.0561421416164,5.1768933956984124,2.3088121869752833,SE,2500,1.9257484936353997e-06,8.350312370038943e-05,0.002439260482788086,4251.408468326658,-3625.33838280701,1515.2822406653936,0.0,0.0,1
gene_47,0.873310841642457,4,1.7450505811270067,0.1440743231969987,-1513.2784023132688,1.3042725542407805,0.753772789476856,SE,2500,1.0923091018864591e-06,8.107254012827472e-05,0.0028543472290039062,3057.8529886699625,-3396.4950195903507,1883.216617277082,0.0,0.0,1
gene_48,0.8094641838131935,4,1.7450505811270067,0.23377333695823868,-1686.2860383962302,20.698898497622313,25.2829092087132,SE,2500,1.52481175641869e-06,6.32663042963415e-05,0.0028581619262695312,3403.8682608358854,-3277.603626145023,1591.317587748793,0.0,0.0,1
gene_49,0.8433071407695506,4,1.7450505811270067,0.18453528352644813,-1735.063755126209,-0.6603254223942052,0.6761932584892496,SE,2500,1.5964575120988863e-06,8.656746797664348e-05,0.0028693675994873047,3501.423694295843,-3294.604444824287,1559.540689698078,0.0,0.0,1
gene_50,0.11116511015653921,4,0.5,7.993700465182143,-3626.677520286279,5.333246799654784,3.0826410946133556,SE,2500,0.01079551425314661,0.9817176779513935,0.00677800178527832,7284.651224615984,-3627.1911300732554,0.5136097869763034,0.4735803684283584,0.9920222481074945,0
gene_51,0.17289615250194695,4,0.5,4.782665326801776,-3614.167241823366,5.559471340247159,5.023454997487798,SE,2500,0.004523295026065152,0.2137704235818003,0.006379127502441406,7259.630667690158,-3615.5233034605026,1.356061637136463,0.2442212021232837,0.9031657678864773,0
gene_52,0.04939277713651501,4,0.5,19.241235007397417,-3672.6006659643676,-14.814373921606007,10.583764108744678,SE,2500,0.03470402869199257,12.590143215319411,0.007985591888427734,7376.497515972161,-3672.6930633289417,0.09239736457402614,0.7611512435742782,0.9920222481074945,0
gene_53,0.002160951446549573,4,11.377976770644345,361.23893719916975,-3597.26449488435,10.975634820631141,0.14090411958934193,SE,2500,1.523952235089223e-05,2.384337977848384,0.0055429935455322266,7225.825173812125,-3597.9981515391783,0.7336566548283372,0.3917004860667498,0.9920222481074945,0
gene_54,0.02639095847398786,4,0.5,36.88287056574727,-3600.528437987948,-6.307414613639278,1.0612765285073036,SE,2500,0.105923534078894,122.74315278794528,0.007561922073364258,7232.353060019322,-3600.5539601049686,0.025522117020500446,0.8730729467554804,0.9920222481074945,0
gene_55,2.012439221143296e-09,4,3.2600707663430897,485165195.4097903,-3621.7884443854673,-0.5839635494444971,2.8905126315790982e-09,SE,2500,0.000745909721005628,133357141314032.22,0.0016415119171142578,7274.87307281436,-3621.7885444918684,0.00010010640107793733,0.9920170439226854,0.9920222481074945,0
gene_56,0.006267901722013571,4,11.377976770644345,124.02984742084217,-3621.2441670062412,57.160770677229515,5.386583561198527,SE,2500,3.816509630667007e-05,0.7219637333338409,0.006389141082763672,7273.784518055908,-3623.307516111545,2.063349105303587,0.1508782438494447,0.6503372579717445,0
