,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.9202416906822559,4,6.090403061383408,0.08011423233963887,-693.3956686039546,-11.00947170823379,1.9436305197813526,SE,2500,4.109940790776415e-06,0.0006439889864219489,0.003997325897216797,1418.0875212513345,-3217.852080454093,2524.4564118501385,0.0,0.0,1
gene_1,0.8055260397067857,4,1.7450505811270067,0.23977166718480286,-2038.298441688722,12.433104488034598,9.6086482768076,SE,2500,2.1545478616615566e-06,8.704296505903561e-05,0.0024836063385009766,4107.89306742087,-3435.2840153492207,1396.9855736604986,0.0,0.0,1
gene_2,0.9695789011387921,4,6.090403061383408,0.02900196218911915,-314.10426260279155,13.703123772991594,3.4746702596740238,SE,2500,6.347761992175232e-07,0.0005626918789263832,0.0032558441162109375,659.5047092490082,-3252.2384221239527,2938.134159521161,0.0,0.0,1
gene_3,0.8711828902635131,4,1.7450505811270067,0.14685211377409657,-1629.3768397771712,27.21909097166652,43.93873736482677,SE,2500,1.0043310457754442e-06,7.267569609464097e-05,0.0028569698333740234,3290.0498635977674,-3444.0889831528675,1814.7121433756963,0.0,0.0,1
gene_4,0.8472279050320134,4,6.090403061383408,0.16667843857884193,512.360995022038,-23.633060203087297,4.130824214836913,SE,2500,1.668569850381545e-05,0.0009381809039024598,0.003688812255859375,-993.4258060006508,-2543.8185408153695,3056.1795358374075,0.0,0.0,1
gene_5,0.8044861318200129,4,1.7450505811270067,0.24136538972433572,-1623.5276624754786,10.41866968752203,6.754297126813733,SE,2500,1.8182624408732066e-06,7.295166673555224e-05,0.002445220947265625,3278.351508994382,-3108.854178062223,1485.3265155867446,0.0,0.0,1
gene_6,0.5690003984908049,4,6.090403061383408,0.7001642609380379,-1199.2809758691633,-18.374046421555363,2.4580223145807802,SE,2500,7.21467963717506e-05,0.0013929460516985146,0.0028438568115234375,2429.8581357817516,-2391.1536186808007,1191.8726428116374,0.0,0.0,1
gene_7,0.9213748558768746,4,0.9340906222436361,0.08518650967519836,-2359.0817023527406,14.278747773818944,38.990882689467036,SE,2500,5.808191035660576e-07,9.32416880342573e-05,0.006885051727294922,4749.459588748907,-3704.763673368425,1345.6819710156842,0.0,0.0,1
gene_8,0.8946814343011373,4,0.9340906222436361,0.11751200512254104,-2129.687314184168,-6.294736097437672,7.926127995117096,SE,2500,5.887345676033085e-07,5.834231164852315e-05,0.002885580062866211,4290.670812411761,-3390.8245662524264,1261.1372520682585,0.0,0.0,1
gene_9,0.8408211417534961,4,1.7450505811270067,0.1880172736935026,-1685.1500548654187,-27.14071957705356,43.391924441120004,SE,2500,1.0894723410717893e-06,5.7770685028915724e-05,0.002846956253051758,3401.5962937742624,-3504.165791457971,1819.0157365925522,0.0,0.0,1
gene_10,0.88814447908948,4,1.7450505811270067,0.12508055310782823,-1533.2166382308415,-35.731357269168235,75.44370494792084,SE,2500,7.262324601644358e-07,6.539927792467503e-05,0.0029096603393554688,3097.729460505108,-3618.3277907977263,2085.111152566885,0.0,0.0,1
gene_11,0.9382680401201143,4,0.9340906222436361,0.0656793533126775,-2285.0651565874823,2.051244609740177,1.5056064903964337,SE,2500,4.7450829111579896e-07,0.00011570170031314372,0.006455183029174805,4601.42649721839,-3631.771010448456,1346.7058538609735,0.0,0.0,1
gene_12,0.7843396710367211,4,3.2600707663430897,0.2684593247178047,-1409.8236335950908,-12.357474134047802,3.418306547281763,SE,2500,5.127098905771136e-06,0.00018180262645691133,0.0032317638397216797,2850.9434512336065,-3477.2715415805887,2067.447907985498,0.0,0.0,1
gene_13,0.7812159141348567,4,6.090403061383408,0.2588691441114384,-1037.8807716057802,-49.31297035967178,17.321478241645348,SE,2500,2.3001178496055666e-05,0.000801420966017829,0.003261566162109375,2107.0577272549854,-3368.303045058876,2330.422273453096,0.0,0.0,1
gene_14,0.8991211754146454,4,0.9340906222436361,0.11200244760250593,-2495.829237138123,27.024526329316938,137.11928077543007,SE,2500,7.741990171986957e-07,8.222530632734952e-05,0.002882242202758789,5022.954658319672,-3506.137360516549,1010.308123378426,0.0,0.0,1
gene_15,0.9075309314627851,4,0.9340906222436361,0.10171400919520586,-2679.130602647176,-19.195424650903067,69.82356166162579,SE,2500,8.530015603945728e-07,0.00010441856292828142,0.0028913021087646484,5389.557389337778,-3596.8016024907765,917.6709998436004,0.0,0.0,1
gene_16,0.9594219088216971,4,6.090403061383408,0.039094676427291704,-469.5187519405222,8.41591161983832,2.297571056825521,SE,2500,1.1294874716604232e-06,0.0005861762302128673,0.0032510757446289062,970.3336879244695,-3483.55584715474,3014.037095214218,0.0,0.0,1
gene_17,0.9882787824477492,4,6.090403061383408,0.010962986924276233,39.764333100785734,8.162483478610854,4.456099777185969,SE,2500,7.494288604517184e-08,0.0004146311216397889,0.004426240921020508,-48.2324821581463,-3388.3997820459367,3428.1641151467225,0.0,0.0,1
gene_18,0.9287184783742842,4,0.9340906222436361,0.07661937435312188,-2292.724179406411,-20.894247161461152,82.81084491220881,SE,2500,6.134273071725187e-07,0.00011644709356001552,0.0033597946166992188,4616.744542856248,-3377.111272966896,1084.387093560485,0.0,0.0,1
gene_19,0.9342930609663398,4,6.090403061383408,0.06500754324000371,-682.9869443895464,2.8655954971183406,1.3578095037739837,SE,2500,3.1706372122313963e-06,0.0006931078624580952,0.003487110137939453,1397.270072822518,-3436.6235462852355,2753.636601895689,0.0,0.0,1
gene_20,0.9297408644257218,4,6.090403061383408,0.06985162653413134,-230.16791735239985,-0.6074660487021687,0.8464974695045238,SE,2500,4.5924300292600466e-06,0.0008937744303694344,0.0032660961151123047,491.6320187482249,-3314.4587998800334,3084.2908825276336,0.0,0.0,1
gene_21,0.8090078272897263,4,11.377976770644345,0.18468937660790105,-1036.1345622648612,14.404794772252746,1.3028074125098632,SE,2500,8.071645611775708e-05,0.003338553181362551,0.003658771514892578,2103.5653085731474,-3411.4255276025724,2375.290965337711,0.0,0.0,1
gene_22,0.7939794406074588,4,11.377976770644345,0.20299267880662253,-804.268684939218,-10.340238039181104,0.8348174472060804,SE,2500,8.246095623186757e-05,0.0030947923433652723,0.0036644935607910156,1639.8335539218613,-3391.815219436452,2587.546534497234,0.0,0.0,1
gene_23,0.8106949002070175,4,1.7450505811270067,0.23191073997115635,-1602.9235103422777,4.630462430875628,1.732360949659636,SE,2500,1.7310346426370098e-06,7.243593070365694e-05,0.0029449462890625,3237.1432047279804,-3175.2869942638154,1572.3634839215376,0.0,0.0,1
