,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.9154030551088579,4,0.9340906222436361,0.09225460377244592,-2490.6841118022285,17.022670476007182,55.10129814862687,SE,2500,5.782149860911196e-07,8.20502013659822e-05,0.004031658172607422,5012.664407647882,-3681.5910703770833,1190.9069585748548,0.0,0.0,1
gene_1,0.9156275565488388,4,6.090403061383408,0.08517603368502952,-230.6144977216759,-29.42880554263119,6.913943947711717,SE,2500,5.781684088220369e-06,0.0008240952391641564,0.0039038658142089844,492.52517948677695,-3140.6498675749535,2910.0353698532776,0.0,0.0,1
gene_2,0.7331886393049983,4,6.090403061383408,0.3363754033680296,-1782.523722138238,-12.994110414910486,1.805916752491747,SE,2500,7.394854137561006e-05,0.0020568988963733173,0.0028820037841796875,3596.343628319901,-3211.5764134233405,1429.0526912851024,0.0,0.0,1
gene_3,0.9054952764846544,4,0.9340906222436361,0.104186884812994,-2367.541455594315,-2.0377840253665447,1.4478747309908095,SE,2500,5.405173062516033e-07,6.384159361899669e-05,0.002922534942626953,4766.379095232055,-3655.0195085103787,1287.478052916064,0.0,0.0,1
gene_4,0.9676937882449026,4,6.090403061383408,0.03085913319666219,-365.92150003941106,-27.897646995344935,7.795649323368331,SE,2500,8.846763514012888e-07,0.0007006743595640939,0.003305673599243164,763.1391841222472,-3046.6826654560527,2680.7611654166417,0.0,0.0,1
gene_5,0.8567606964217367,4,1.7450505811270067,0.16604226709775805,-895.3443231346116,-24.497156753564667,35.295362792808326,SE,2500,1.1097649609410505e-06,6.852507968276543e-05,0.002899646759033203,1821.9848303126485,-2665.0693446852274,1769.7250215506158,0.0,0.0,1
gene_6,0.848903408257069,4,1.7450505811270067,0.17677155397567207,-1685.9945369696075,-7.658385679024044,4.056323243674538,SE,2500,1.4823640040269408e-06,8.468265119211004e-05,0.002973318099975586,3403.28525798264,-3088.087613248061,1402.0930762784537,0.0,0.0,1
gene_7,0.8721911747385218,4,3.2600707663430897,0.14307427930174285,-111.9409668422345,-5.511656044485761,0.9072075804026214,SE,2500,1.996010940573814e-06,0.00014617241235148954,0.003701925277709961,255.17811772789418,-3196.4070797248155,3084.466112882581,0.0,0.0,1
gene_8,0.9329106247857936,4,0.9340906222436361,0.07178925299877555,-2475.500534969057,-0.0710617312218043,0.8124283477765617,SE,2500,5.18957301247267e-07,0.0001094074077768696,0.005655765533447266,4982.297253981539,-3548.282676757819,1072.7821417887621,0.0,0.0,1
gene_9,0.9666815738779423,4,6.090403061383408,0.03185933295280007,-756.1737946988792,-2.0695591133434905,2.7487636448187764,SE,2500,7.55291067049324e-07,0.0005647039766354171,0.003315448760986328,1543.6437734411836,-3679.920301999004,2923.746507300125,0.0,0.0,1
gene_10,0.9428931006843857,4,0.9340906222436361,0.060460515877873926,-2586.0114296089605,17.484681740544147,58.62291744929147,SE,2500,5.008045595140425e-07,0.0001401235915998256,0.005638599395751953,5203.319043261346,-3681.50596194338,1095.4945323344195,0.0,0.0,1
gene_11,0.9066909746001748,4,11.377976770644345,0.08050881424328714,-1330.2070736908136,11.833047335191425,2.3843794960127993,SE,2500,2.625836616988545e-05,0.003166916797666865,0.003301382064819336,2691.710331425052,-3590.690771145604,2260.48369745479,0.0,0.0,1
gene_12,0.8935665153138536,4,1.7450505811270067,0.11829527118311492,-1299.4352186872047,-40.9784094466367,98.98543971931117,SE,2500,5.296562549293563e-07,5.161149051799483e-05,0.002919435501098633,2630.1666214178344,-3683.9564546335473,2384.5212359463426,0.0,0.0,1
gene_13,0.9172597997107949,4,0.9340906222436361,0.09004714206712346,-2497.073670974405,-19.71762788676331,73.70896536107337,SE,2500,5.917277812645711e-07,8.715293734543487e-05,0.0029249191284179688,5025.443525992236,-3644.1567562382374,1147.0830852638323,0.0,0.0,1
