,pval_sim_fdr_bh,spatially_variable
gene_0,0.038675742574257425,1
gene_1,0.038675742574257425,1
gene_2,0.038675742574257425,1
gene_3,0.038675742574257425,1
gene_4,0.038675742574257425,1
gene_5,0.038675742574257425,1
gene_6,0.038675742574257425,1
gene_7,0.038675742574257425,1
gene_8,0.038675742574257425,1
gene_9,0.038675742574257425,1
gene_10,0.038675742574257425,1
gene_11,0.038675742574257425,1
gene_12,0.038675742574257425,1
gene_13,0.038675742574257425,1
gene_14,0.038675742574257425,1
gene_15,0.038675742574257425,1
gene_16,0.038675742574257425,1
gene_17,0.038675742574257425,1
gene_18,0.038675742574257425,1
gene_19,0.038675742574257425,1
gene_20,0.038675742574257425,1
gene_21,0.038675742574257425,1
gene_22,0.038675742574257425,1
gene_23,0.038675742574257425,1
gene_24,0.038675742574257425,1
gene_25,0.038675742574257425,1
gene_26,0.038675742574257425,1
gene_27,0.038675742574257425,1
gene_28,0.038675742574257425,1
gene_29,0.038675742574257425,1
gene_30,0.038675742574257425,1
gene_31,0.038675742574257425,1
gene_32,0.038675742574257425,1
gene_33,0.038675742574257425,1
gene_34,0.038675742574257425,1
gene_35,0.038675742574257425,1
gene_36,0.038675742574257425,1
gene_37,0.038675742574257425,1
gene_38,0.038675742574257425,1
gene_39,0.038675742574257425,1
gene_40,0.038675742574257425,1
gene_41,0.038675742574257425,1
gene_42,0.038675742574257425,1
gene_43,0.038675742574257425,1
gene_44,0.038675742574257425,1
gene_45,0.038675742574257425,1
gene_46,0.038675742574257425,1
gene_47,0.038675742574257425,1
gene_48,0.038675742574257425,1
gene_49,0.038675742574257425,1
gene_50,0.42887952161552784,0
gene_51,0.37972547254725475,0
gene_52,0.0668985817500669,0
gene_53,0.46218314777535846,0
gene_54,0.3424870788965689,0
gene_55,0.1076194575979337,0
gene_56,0.4304778303917348,0
gene_57,0.4614868266487666,0
gene_58,0.1076194575979337,0
gene_59,0.2828854314002829,0
gene_60,0.37416532350909515,0
gene_61,0.2828854314002829,0
gene_62,0.21609303787521608,0
gene_63,0.3965866199879656,0
gene_64,0.3661608764426738,0
gene_65,0.1076194575979337,0
gene_66,0.038675742574257425,0
gene_67,0.4038561750911933,0
gene_68,0.49504950495049505,0
gene_69,0.49104100693470154,0
gene_70,0.48297512678097076,0
gene_71,0.43546021268793544,0
gene_72,0.1076194575979337,0
gene_73,0.49504950495049505,0
gene_74,0.3661608764426738,0
gene_75,0.42887952161552784,0
gene_76,0.30104361787530104,0
gene_77,0.2922167216721673,0
gene_78,0.16043270993766046,0
gene_79,0.42322885138254757,0
gene_80,0.3514240312920181,0
gene_81,0.22848438690022846,0
gene_82,0.4412397761515282,0
gene_83,0.3424870788965689,0
gene_84,0.0952018278750952,0
gene_85,0.4038561750911933,0
gene_86,0.3661608764426738,0
gene_87,0.4380969070358363,0
gene_88,0.4304778303917348,0
gene_89,0.038675742574257425,0
gene_90,0.16043270993766046,0
gene_91,0.1470444074110381,0
gene_92,0.2419414873818209,0
gene_93,0.4013914905004014,0
gene_94,0.4304778303917348,0
gene_95,0.46856537505602414,0
gene_96,0.4038561750911933,0
gene_97,0.1768033946251768,0
gene_98,0.22848438690022846,0
gene_99,0.0952018278750952,0
gene_100,0.0668985817500669,0
gene_101,0.4461819572515191,0
gene_102,0.31353135313531355,0
gene_103,0.3256904637832205,0
gene_104,0.2922167216721673,0
gene_105,0.46218314777535846,0
gene_106,0.1768033946251768,0
gene_107,0.3256904637832205,0
gene_108,0.3514240312920181,0
gene_109,0.4320007472445358,0
gene_110,0.31353135313531355,0
gene_111,0.4380969070358363,0
gene_112,0.4320007472445358,0
gene_113,0.4380969070358363,0
gene_114,0.2828854314002829,0
gene_115,0.0952018278750952,0
gene_116,0.4380969070358363,0
gene_117,0.0668985817500669,0
gene_118,0.2062706270627063,0
gene_119,0.0668985817500669,0
gene_120,0.46218314777535846,0
gene_121,0.0668985817500669,0
gene_122,0.42322885138254757,0
gene_123,0.42887952161552784,0
gene_124,0.038675742574257425,0
gene_125,0.2062706270627063,0
gene_126,0.47678948222691125,0
gene_127,0.2419414873818209,0
gene_128,0.1076194575979337,0
gene_129,0.038675742574257425,0
gene_130,0.33753375337533753,0
gene_131,0.42887952161552784,0
gene_132,0.4380969070358363,0
gene_133,0.038675742574257425,0
gene_134,0.4013914905004014,0
gene_135,0.49504950495049505,0
gene_136,0.2566923359002567,0
gene_137,0.1470444074110381,0
gene_138,0.038675742574257425,0
gene_139,0.1076194575979337,0
gene_140,0.4461819572515191,0
gene_141,0.16043270993766046,0
gene_142,0.33753375337533753,0
gene_143,0.16043270993766046,0
gene_144,0.0668985817500669,0
gene_145,0.37972547254725475,0
gene_146,0.43546021268793544,0
gene_147,0.3424870788965689,0
gene_148,0.4412397761515282,0
gene_149,0.1275900785954884,0
gene_150,0.2922167216721673,0
gene_151,0.4461819572515191,0
gene_152,0.038675742574257425,0
gene_153,0.43546021268793544,0
gene_154,0.1076194575979337,0
gene_155,0.1076194575979337,0
gene_156,0.1904036557501904,0
gene_157,0.48297512678097076,0
gene_158,0.16043270993766046,0
gene_159,0.1275900785954884,0
gene_160,0.038675742574257425,0
gene_161,0.0952018278750952,0
gene_162,0.1076194575979337,0
gene_163,0.42887952161552784,0
gene_164,0.1768033946251768,0
gene_165,0.3893647791745467,0
gene_166,0.3893647791745467,0
gene_167,0.43546021268793544,0
gene_168,0.038675742574257425,0
gene_169,0.21609303787521608,0
gene_170,0.21609303787521608,0
gene_171,0.42887952161552784,0
gene_172,0.1275900785954884,0
gene_173,0.37972547254725475,0
gene_174,0.2566923359002567,0
gene_175,0.3622313450857281,0
gene_176,0.4380969070358363,0
gene_177,0.4038561750911933,0
gene_178,0.1076194575979337,0
gene_179,0.21609303787521608,0
gene_180,0.21609303787521608,0
gene_181,0.271012502710125,0
gene_182,0.4038561750911933,0
gene_183,0.41470115597947227,0
gene_184,0.1076194575979337,0
gene_185,0.0668985817500669,0
gene_186,0.1275900785954884,0
gene_187,0.3514240312920181,0
gene_188,0.4412397761515282,0
gene_189,0.1076194575979337,0
gene_190,0.2062706270627063,0
gene_191,0.46856537505602414,0
gene_192,0.4614868266487666,0
gene_193,0.4412397761515282,0
gene_194,0.2419414873818209,0
gene_195,0.42887952161552784,0
gene_196,0.1076194575979337,0
