,pval_sim_fdr_bh,spatially_variable
gene_0,0.03694399290675336,1
gene_1,0.03694399290675336,1
gene_2,0.03694399290675336,1
gene_3,0.03694399290675336,1
gene_4,0.03694399290675336,1
gene_5,0.03694399290675336,1
gene_6,0.03694399290675336,1
gene_7,0.03694399290675336,1
gene_8,0.03694399290675336,1
gene_9,0.03694399290675336,1
gene_10,0.03694399290675336,1
gene_11,0.03694399290675336,1
gene_12,0.03694399290675336,1
gene_13,0.03694399290675336,1
gene_14,0.03694399290675336,1
gene_15,0.03694399290675336,1
gene_16,0.03694399290675336,1
gene_17,0.03694399290675336,1
gene_18,0.03694399290675336,1
gene_19,0.03694399290675336,1
gene_20,0.03694399290675336,1
gene_21,0.03694399290675336,1
gene_22,0.03694399290675336,1
gene_23,0.03694399290675336,1
gene_24,0.03694399290675336,1
gene_25,0.03694399290675336,1
gene_26,0.03694399290675336,1
gene_27,0.03694399290675336,1
gene_28,0.03694399290675336,1
gene_29,0.03694399290675336,1
gene_30,0.03694399290675336,1
gene_31,0.03694399290675336,1
gene_32,0.03694399290675336,1
gene_33,0.03694399290675336,1
gene_34,0.03694399290675336,1
gene_35,0.03694399290675336,1
gene_36,0.03694399290675336,1
gene_37,0.03694399290675336,1
gene_38,0.03694399290675336,1
gene_39,0.03694399290675336,1
gene_40,0.03694399290675336,1
gene_41,0.03694399290675336,1
gene_42,0.03694399290675336,1
gene_43,0.03694399290675336,1
gene_44,0.03694399290675336,1
gene_45,0.03694399290675336,1
gene_46,0.03694399290675336,1
gene_47,0.03694399290675336,1
gene_48,0.03694399290675336,1
gene_49,0.03694399290675336,1
gene_50,0.4374856090260189,0
gene_51,0.17523876281433454,0
gene_52,0.492995357627049,0
gene_53,0.24576925777684155,0
gene_54,0.4085359992309911,0
gene_55,0.1112470797641562,0
gene_56,0.09282178217821782,0
gene_57,0.492995357627049,0
gene_58,0.3515976597659766,0
gene_59,0.31845289792137105,0
gene_60,0.06600660066006601,0
gene_61,0.21271658415841585,0
gene_62,0.23835716905023835,0
gene_63,0.1428027418126428,0
gene_64,0.1996167358671351,0
gene_65,0.12891914191419143,0
gene_66,0.06600660066006601,0
gene_67,0.49303710858890765,0
gene_68,0.21271658415841585,0
gene_69,0.4085359992309911,0
gene_70,0.06600660066006601,0
gene_71,0.23835716905023835,0
gene_72,0.30940594059405935,0
gene_73,0.40040768782760633,0
gene_74,0.1428027418126428,0
gene_75,0.21271658415841585,0
gene_76,0.03694399290675336,0
gene_77,0.4145151357240987,0
gene_78,0.26402640264026406,0
gene_79,0.35953316001991265,0
gene_80,0.23835716905023835,0
