,pval_sim_fdr_bh,spatially_variable
gene_0,0.03640069889341875,1
gene_1,0.03640069889341875,1
gene_2,0.03640069889341875,1
gene_3,0.03640069889341875,1
gene_4,0.03640069889341875,1
gene_5,0.03640069889341875,1
gene_6,0.03640069889341875,1
gene_7,0.03640069889341875,1
gene_8,0.03640069889341875,1
gene_9,0.03640069889341875,1
gene_10,0.03640069889341875,1
gene_11,0.03640069889341875,1
gene_12,0.03640069889341875,1
gene_13,0.03640069889341875,1
gene_14,0.03640069889341875,1
gene_15,0.03640069889341875,1
gene_16,0.03640069889341875,1
gene_17,0.03640069889341875,1
gene_18,0.03640069889341875,1
gene_19,0.03640069889341875,1
gene_20,0.03640069889341875,1
gene_21,0.03640069889341875,1
gene_22,0.03640069889341875,1
gene_23,0.03640069889341875,1
gene_24,0.03640069889341875,1
gene_25,0.03640069889341875,1
gene_26,0.03640069889341875,1
gene_27,0.03640069889341875,1
gene_28,0.03640069889341875,1
gene_29,0.03640069889341875,1
gene_30,0.03640069889341875,1
gene_31,0.03640069889341875,1
gene_32,0.03640069889341875,1
gene_33,0.03640069889341875,1
gene_34,0.03640069889341875,1
gene_35,0.03640069889341875,1
gene_36,0.03640069889341875,1
gene_37,0.03640069889341875,1
gene_38,0.03640069889341875,1
gene_39,0.03640069889341875,1
gene_40,0.03640069889341875,1
gene_41,0.03640069889341875,1
gene_42,0.03640069889341875,1
gene_43,0.03640069889341875,1
gene_44,0.03640069889341875,1
gene_45,0.03640069889341875,1
gene_46,0.03640069889341875,1
gene_47,0.03640069889341875,1
gene_48,0.03640069889341875,1
gene_49,0.03640069889341875,1
gene_50,0.42676681461249566,0
gene_51,0.2819902243388896,0
gene_52,0.2819902243388896,0
gene_53,0.1076194575979337,0
gene_54,0.4166258209979414,0
gene_55,0.3667033370003667,0
gene_56,0.1841093200229114,0
gene_57,0.4387938793879388,0
gene_58,0.125012501250125,0
gene_59,0.21271658415841585,0
gene_60,0.16345974220063517,0
gene_61,0.2819902243388896,0
gene_62,0.22166395744052014,0
gene_63,0.3022104536034999,0
gene_64,0.22166395744052014,0
gene_65,0.1076194575979337,0
gene_66,0.3516745117134664,0
gene_67,0.46410891089108913,0
gene_68,0.2819902243388896,0
gene_69,0.3022104536034999,0
gene_70,0.2786702511310734,0
gene_71,0.45596664929650854,0
gene_72,0.3667033370003667,0
gene_73,0.22166395744052014,0
gene_74,0.3094059405940594,0
gene_75,0.2366045428072219,0
gene_76,0.45596664929650854,0
gene_77,0.21271658415841585,0
gene_78,0.2786702511310734,0
gene_79,0.06429214350006429,0
gene_80,0.125012501250125,0
gene_81,0.43680838672102507,0
gene_82,0.46410891089108913,0
gene_83,0.125012501250125,0
gene_84,0.46410891089108913,0
gene_85,0.285028502850285,0
gene_86,0.08840169731258839,0
gene_87,0.06429214350006429,0
gene_88,0.48297512678097076,0
gene_89,0.1076194575979337,0
gene_90,0.31804856463299963,0
gene_91,0.17523876281433454,0
gene_92,0.31804856463299963,0
gene_93,0.285028502850285,0
gene_94,0.4387938793879388,0
gene_95,0.46410891089108913,0
gene_96,0.03640069889341875,0
gene_97,0.03640069889341875,0
gene_98,0.2560600887674974,0
gene_99,0.17523876281433454,0
gene_100,0.46410891089108913,0
gene_101,0.1470444074110381,0
gene_102,0.1076194575979337,0
gene_103,0.45596664929650854,0
gene_104,0.03640069889341875,0
gene_105,0.4387938793879388,0
gene_106,0.4387938793879388,0
gene_107,0.20123963615873783,0
gene_108,0.24233192550024238,0
gene_109,0.4387938793879388,0
gene_110,0.3700112279269164,0
gene_111,0.08840169731258839,0
gene_112,0.4166258209979414,0
gene_113,0.3022104536034999,0
gene_114,0.125012501250125,0
gene_115,0.08840169731258839,0
gene_116,0.4387938793879388,0
gene_117,0.24233192550024238,0
gene_118,0.2786702511310734,0
gene_119,0.1841093200229114,0
gene_120,0.17523876281433454,0
gene_121,0.1841093200229114,0
gene_122,0.46410891089108913,0
gene_123,0.3612523414503613,0
gene_124,0.4387938793879388,0
gene_125,0.1470444074110381,0
gene_126,0.1841093200229114,0
gene_127,0.33003300330033003,0
gene_128,0.06429214350006429,0
gene_129,0.285028502850285,0
gene_130,0.4387938793879388,0
gene_131,0.3516745117134664,0
gene_132,0.22166395744052014,0
gene_133,0.46410891089108913,0
gene_134,0.46410891089108913,0
gene_135,0.06429214350006429,0
gene_136,0.29822259334367174,0
gene_137,0.4166258209979414,0
gene_138,0.4970376555727862,0
gene_139,0.08840169731258839,0
gene_140,0.21271658415841585,0
gene_141,0.3914932309557486,0
gene_142,0.26941469657169803,0
gene_143,0.1076194575979337,0
gene_144,0.4387938793879388,0
gene_145,0.06429214350006429,0
gene_146,0.46410891089108913,0
gene_147,0.504950495049505,0
gene_148,0.44399058739954717,0
gene_149,0.08840169731258839,0
gene_150,0.125012501250125,0
gene_151,0.24233192550024238,0
gene_152,0.2819902243388896,0
